Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Comments
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Debit Card,Standard,No,No,39,Venmo,Quarterly,This item 3251 is terrible.
3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Bank Transfer,Store Pickup,No,No,48,Credit Card,Fortnightly,This item 3252 is okay.
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,Debit Card,2-Day Shipping,No,No,8,Venmo,Fortnightly,This item 3253 is not good.
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Venmo,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,This item 3254 is okay.
3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Cash,Next Day Air,No,No,36,Bank Transfer,Monthly,This is a great item 3255!
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Cash,Free Shipping,No,No,50,Venmo,Every 3 Months,This is a great item 3256!
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,PayPal,Express,No,No,39,Venmo,Every 3 Months,This item 3257 is terrible.
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Debit Card,Express,No,No,11,Credit Card,Bi-Weekly,This item 3258 is not good.
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,PayPal,2-Day Shipping,No,No,5,Debit Card,Every 3 Months,This item 3259 is absolutely fantastic!
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,Bank Transfer,2-Day Shipping,No,No,7,Credit Card,Annually,This item 3260 is absolutely fantastic!
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Bank Transfer,Store Pickup,No,No,50,Debit Card,Weekly,This item 3261 is terrible.
3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Cash,Standard,No,No,21,Cash,Every 3 Months,This item 3262 is okay.
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,PayPal,Express,No,No,31,Debit Card,Fortnightly,This is a great item 3263!
3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,No,PayPal,Express,No,No,39,Cash,Bi-Weekly,This item 3264 is absolutely fantastic!
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly,This is a great item 3265!
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,33,Bank Transfer,Weekly,This item 3266 is absolutely fantastic!
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,Debit Card,Store Pickup,No,No,42,Credit Card,Quarterly,This is a great item 3267!
3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Cash,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,This item 3268 is not good.
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Venmo,Express,No,No,25,Cash,Monthly,This is a great item 3269!
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Cash,Express,No,No,48,PayPal,Annually,This is a great item 3270!
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Debit Card,Standard,No,No,30,Credit Card,Weekly,This is a great item 3271!
3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Bank Transfer,Next Day Air,No,No,34,PayPal,Quarterly,This is a great item 3272!
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Credit Card,Free Shipping,No,No,34,PayPal,Every 3 Months,This is a great item 3273!
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Credit Card,Store Pickup,No,No,14,Cash,Fortnightly,This is a great item 3274!
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,Venmo,2-Day Shipping,No,No,2,Debit Card,Weekly,This item 3275 is terrible.
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Credit Card,Store Pickup,No,No,41,PayPal,Every 3 Months,This item 3276 is terrible.
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Cash,Store Pickup,No,No,3,Credit Card,Monthly,This item 3277 is not good.
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,Debit Card,2-Day Shipping,No,No,18,Bank Transfer,Weekly,This item 3278 is not good.
3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,No,Credit Card,Express,No,No,1,Debit Card,Fortnightly,This item 3279 is not good.
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Credit Card,Next Day Air,No,No,5,PayPal,Monthly,This item 3280 is not good.
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Debit Card,Free Shipping,No,No,41,Bank Transfer,Annually,This is a great item 3281!
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Bank Transfer,Next Day Air,No,No,5,Credit Card,Monthly,This item 3282 is okay.
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Credit Card,Express,No,No,10,Debit Card,Every 3 Months,This item 3283 is absolutely fantastic!
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,Debit Card,2-Day Shipping,No,No,20,Venmo,Annually,This item 3284 is not good.
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,PayPal,Free Shipping,No,No,11,Cash,Weekly,This item 3285 is terrible.
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Venmo,Express,No,No,4,Venmo,Fortnightly,This item 3286 is not good.
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,PayPal,2-Day Shipping,No,No,38,Credit Card,Weekly,This is a great item 3287!
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Debit Card,Next Day Air,No,No,19,Credit Card,Bi-Weekly,This item 3288 is terrible.
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,Venmo,2-Day Shipping,No,No,16,Venmo,Every 3 Months,This is a great item 3289!
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,2,PayPal,Monthly,This item 3290 is absolutely fantastic!
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,No,11,Cash,Monthly,This is a great item 3291!
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Debit Card,Standard,No,No,18,Bank Transfer,Fortnightly,This is a great item 3292!
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,47,Credit Card,Fortnightly,This item 3293 is terrible.
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,PayPal,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly,This is a great item 3294!
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,PayPal,Next Day Air,No,No,15,Cash,Weekly,This item 3295 is absolutely fantastic!
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,PayPal,Next Day Air,No,No,47,Venmo,Quarterly,This item 3296 is terrible.
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Credit Card,Free Shipping,No,No,47,PayPal,Monthly,This item 3297 is terrible.
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,PayPal,Express,No,No,6,Bank Transfer,Every 3 Months,This item 3298 is okay.
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,Bank Transfer,2-Day Shipping,No,No,18,Venmo,Monthly,This is a great item 3299!
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Debit Card,Express,No,No,40,Bank Transfer,Bi-Weekly,This item 3300 is absolutely fantastic!
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,PayPal,Free Shipping,No,No,31,Credit Card,Fortnightly,This is a great item 3301!
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Venmo,Standard,No,No,31,Venmo,Bi-Weekly,This item 3302 is not good.
3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,PayPal,Next Day Air,No,No,4,Credit Card,Fortnightly,This item 3303 is okay.
3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Debit Card,Next Day Air,No,No,36,Bank Transfer,Every 3 Months,This is a great item 3304!
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Bank Transfer,Standard,No,No,31,PayPal,Bi-Weekly,This item 3305 is okay.
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Cash,Store Pickup,No,No,6,Venmo,Fortnightly,This item 3306 is not good.
3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Credit Card,Store Pickup,No,No,1,Cash,Monthly,This item 3307 is not good.
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Venmo,Express,No,No,29,Cash,Monthly,This item 3308 is absolutely fantastic!
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,19,PayPal,Monthly,This item 3309 is okay.
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Debit Card,Free Shipping,No,No,12,PayPal,Fortnightly,This item 3310 is absolutely fantastic!
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,PayPal,Express,No,No,18,Bank Transfer,Annually,This item 3311 is absolutely fantastic!
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Venmo,Next Day Air,No,No,45,Cash,Quarterly,This item 3312 is absolutely fantastic!
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Cash,Express,No,No,45,Credit Card,Monthly,This is a great item 3313!
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,PayPal,Standard,No,No,8,Credit Card,Quarterly,This item 3314 is okay.
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Credit Card,Standard,No,No,4,PayPal,Every 3 Months,This is a great item 3315!
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Cash,Free Shipping,No,No,5,Debit Card,Fortnightly,This is a great item 3316!
3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Debit Card,Standard,No,No,30,Cash,Quarterly,This is a great item 3317!
3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Venmo,Free Shipping,No,No,15,PayPal,Monthly,This item 3318 is okay.
3320,23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Cash,Next Day Air,No,No,17,Credit Card,Every 3 Months,This is a great item 3319!
3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,Cash,2-Day Shipping,No,No,45,Cash,Every 3 Months,This item 3320 is okay.
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Bank Transfer,Next Day Air,No,No,3,Venmo,Annually,This item 3321 is terrible.
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Credit Card,Next Day Air,No,No,43,PayPal,Weekly,This is a great item 3322!
3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Venmo,Free Shipping,No,No,4,Credit Card,Monthly,This item 3323 is not good.
3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Venmo,Standard,No,No,41,Venmo,Weekly,This item 3324 is terrible.
3326,29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,Debit Card,2-Day Shipping,No,No,16,Venmo,Monthly,This is a great item 3325!
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Cash,Standard,No,No,10,Debit Card,Annually,This item 3326 is terrible.
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Bank Transfer,Express,No,No,2,Debit Card,Quarterly,This item 3327 is absolutely fantastic!
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Venmo,Free Shipping,No,No,11,Cash,Bi-Weekly,This item 3328 is okay.
3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Debit Card,Express,No,No,1,Debit Card,Bi-Weekly,This is a great item 3329!
3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,PayPal,2-Day Shipping,No,No,41,Bank Transfer,Quarterly,This item 3330 is terrible.
3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Debit Card,Free Shipping,No,No,39,PayPal,Quarterly,This item 3331 is not good.
3333,27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1,PayPal,Bi-Weekly,This item 3332 is absolutely fantastic!
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Debit Card,Express,No,No,3,PayPal,Monthly,This item 3333 is okay.
3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,21,Credit Card,Annually,This is a great item 3334!
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Credit Card,Express,No,No,48,Bank Transfer,Quarterly,This item 3335 is okay.
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Venmo,Free Shipping,No,No,24,Debit Card,Annually,This item 3336 is not good.
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,Bank Transfer,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly,This item 3337 is absolutely fantastic!
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,Venmo,2-Day Shipping,No,No,46,Credit Card,Monthly,This item 3338 is not good.
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Debit Card,Store Pickup,No,No,35,Cash,Fortnightly,This item 3339 is absolutely fantastic!
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Credit Card,Free Shipping,No,No,47,Credit Card,Fortnightly,This item 3340 is absolutely fantastic!
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Venmo,Standard,No,No,35,Credit Card,Monthly,This item 3341 is not good.
3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Credit Card,Free Shipping,No,No,45,Credit Card,Weekly,This item 3342 is not good.
3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,6,Cash,Bi-Weekly,This item 3343 is absolutely fantastic!
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Debit Card,Free Shipping,No,No,20,Cash,Annually,This item 3344 is terrible.
3346,28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,Cash,2-Day Shipping,No,No,3,Venmo,Bi-Weekly,This item 3345 is absolutely fantastic!
3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,PayPal,Express,No,No,30,Venmo,Quarterly,This item 3346 is okay.
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Credit Card,Standard,No,No,28,PayPal,Bi-Weekly,This item 3347 is not good.
3349,28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,PayPal,Standard,No,No,15,Cash,Every 3 Months,This item 3348 is absolutely fantastic!
3350,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Cash,Store Pickup,No,No,29,PayPal,Quarterly,This item 3349 is terrible.
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,PayPal,2-Day Shipping,No,No,15,Cash,Bi-Weekly,This item 3350 is terrible.
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,Cash,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly,This item 3351 is not good.
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Credit Card,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly,This item 3352 is not good.
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Debit Card,Free Shipping,No,No,19,Credit Card,Every 3 Months,This item 3353 is terrible.
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Cash,Next Day Air,No,No,15,PayPal,Weekly,This item 3354 is okay.
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Debit Card,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly,This item 3355 is okay.
3357,39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Credit Card,Store Pickup,No,No,13,PayPal,Bi-Weekly,This item 3356 is okay.
3358,41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Venmo,Free Shipping,No,No,37,Credit Card,Monthly,This item 3357 is absolutely fantastic!
3359,56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,26,Cash,Annually,This item 3358 is terrible.
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Credit Card,Next Day Air,No,No,29,Debit Card,Monthly,This item 3359 is okay.
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,Venmo,2-Day Shipping,No,No,47,Cash,Every 3 Months,This item 3360 is not good.
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Credit Card,Free Shipping,No,No,47,Credit Card,Bi-Weekly,This item 3361 is okay.
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Credit Card,Next Day Air,No,No,48,Venmo,Fortnightly,This item 3362 is not good.
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,PayPal,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly,This item 3363 is okay.
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Cash,Standard,No,No,7,Credit Card,Monthly,This item 3364 is okay.
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Bank Transfer,Express,No,No,45,Credit Card,Every 3 Months,This item 3365 is okay.
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,Venmo,2-Day Shipping,No,No,47,Debit Card,Quarterly,This item 3366 is okay.
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,6,Venmo,Fortnightly,This item 3367 is okay.
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Cash,Express,No,No,29,Bank Transfer,Every 3 Months,This item 3368 is absolutely fantastic!
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,Debit Card,2-Day Shipping,No,No,42,Cash,Monthly,This item 3369 is okay.
3371,30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Venmo,Store Pickup,No,No,46,Cash,Fortnightly,This item 3370 is okay.
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,PayPal,Next Day Air,No,No,28,PayPal,Annually,This item 3371 is not good.
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Credit Card,Free Shipping,No,No,14,Credit Card,Every 3 Months,This item 3372 is terrible.
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Debit Card,Store Pickup,No,No,12,Debit Card,Every 3 Months,This is a great item 3373!
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,41,Debit Card,Annually,This item 3374 is absolutely fantastic!
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Debit Card,Express,No,No,8,Credit Card,Annually,This item 3375 is terrible.
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Credit Card,Store Pickup,No,No,24,Cash,Quarterly,This item 3376 is not good.
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Bank Transfer,Next Day Air,No,No,18,PayPal,Fortnightly,This item 3377 is terrible.
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,PayPal,Next Day Air,No,No,6,Cash,Quarterly,This item 3378 is terrible.
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Debit Card,Store Pickup,No,No,40,Cash,Weekly,This is a great item 3379!
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,PayPal,Standard,No,No,6,PayPal,Every 3 Months,This item 3380 is not good.
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Bank Transfer,Standard,No,No,27,Credit Card,Quarterly,This item 3381 is okay.
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Bank Transfer,Express,No,No,2,Bank Transfer,Weekly,This is a great item 3382!
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Credit Card,Next Day Air,No,No,39,Venmo,Bi-Weekly,This is a great item 3383!
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Credit Card,Free Shipping,No,No,9,Venmo,Quarterly,This item 3384 is absolutely fantastic!
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,PayPal,Standard,No,No,16,Credit Card,Every 3 Months,This item 3385 is okay.
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,Debit Card,2-Day Shipping,No,No,36,Cash,Quarterly,This is a great item 3386!
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,Venmo,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,This item 3387 is okay.
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Venmo,Store Pickup,No,No,21,Credit Card,Weekly,This item 3388 is absolutely fantastic!
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Credit Card,Free Shipping,No,No,39,Venmo,Annually,This is a great item 3389!
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Credit Card,Next Day Air,No,No,38,PayPal,Annually,This is a great item 3390!
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,Cash,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,This is a great item 3391!
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Credit Card,Free Shipping,No,No,6,Venmo,Bi-Weekly,This item 3392 is not good.
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,PayPal,Next Day Air,No,No,50,Debit Card,Monthly,This item 3393 is okay.
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Cash,Store Pickup,No,No,9,PayPal,Annually,This item 3394 is terrible.
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Debit Card,Free Shipping,No,No,15,Debit Card,Every 3 Months,This item 3395 is terrible.
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,PayPal,Next Day Air,No,No,5,PayPal,Quarterly,This item 3396 is not good.
